,fold,classID,filename
4485,6,0,/content/spectograms/0/184805-0-0-27.png
4486,6,0,/content/spectograms/0/184805-0-0-32.png
4487,6,0,/content/spectograms/0/184805-0-0-34.png
4488,6,0,/content/spectograms/0/184805-0-0-4.png
4489,6,0,/content/spectograms/0/184805-0-0-40.png
4490,6,0,/content/spectograms/0/184805-0-0-45.png
4491,6,0,/content/spectograms/0/184805-0-0-47.png
4492,6,0,/content/spectograms/0/184805-0-0-48.png
4493,6,0,/content/spectograms/0/184805-0-0-49.png
4494,6,0,/content/spectograms/0/184805-0-0-5.png
4495,6,0,/content/spectograms/0/184805-0-0-51.png
4496,6,0,/content/spectograms/0/184805-0-0-54.png
4497,6,0,/content/spectograms/0/184805-0-0-57.png
4498,6,0,/content/spectograms/0/184805-0-0-58.png
4499,6,0,/content/spectograms/0/184805-0-0-61.png
4500,6,0,/content/spectograms/0/184805-0-0-63.png
4501,6,0,/content/spectograms/0/184805-0-0-64.png
4502,6,0,/content/spectograms/0/184805-0-0-74.png
4503,6,0,/content/spectograms/0/184805-0-0-75.png
4504,6,0,/content/spectograms/0/184805-0-0-77.png
4505,6,0,/content/spectograms/0/184805-0-0-81.png
4506,6,0,/content/spectograms/0/184805-0-0-82.png
4507,6,0,/content/spectograms/0/184805-0-0-88.png
4508,6,0,/content/spectograms/0/184805-0-0-90.png
4509,6,0,/content/spectograms/0/184805-0-0-99.png
4510,3,9,/content/spectograms/9/185373-9-0-21.png
4511,3,9,/content/spectograms/9/185373-9-0-6.png
4512,3,9,/content/spectograms/9/185373-9-1-17.png
4513,3,9,/content/spectograms/9/185373-9-1-46.png
4514,3,9,/content/spectograms/9/185373-9-1-7.png
4515,3,9,/content/spectograms/9/185373-9-1-70.png
4516,9,9,/content/spectograms/9/185374-9-0-16.png
4517,9,9,/content/spectograms/9/185374-9-0-18.png
4518,9,9,/content/spectograms/9/185374-9-0-23.png
4519,9,9,/content/spectograms/9/185374-9-0-30.png
4520,9,9,/content/spectograms/9/185374-9-0-33.png
4521,9,9,/content/spectograms/9/185374-9-0-35.png
4522,9,9,/content/spectograms/9/185374-9-0-60.png
4523,3,9,/content/spectograms/9/185375-9-0-23.png
4524,3,9,/content/spectograms/9/185375-9-0-26.png
4525,3,9,/content/spectograms/9/185375-9-0-33.png
4526,3,9,/content/spectograms/9/185375-9-0-60.png
4527,3,9,/content/spectograms/9/185375-9-0-61.png
4528,3,9,/content/spectograms/9/185375-9-0-84.png
4529,5,1,/content/spectograms/1/185436-1-0-0.png
4530,5,1,/content/spectograms/1/185436-1-1-0.png
4531,5,1,/content/spectograms/1/185436-1-2-0.png
4532,5,1,/content/spectograms/1/185436-1-3-0.png
4533,5,1,/content/spectograms/1/185436-1-4-0.png
4534,5,1,/content/spectograms/1/185436-1-5-0.png
4535,5,1,/content/spectograms/1/185436-1-6-0.png
4536,5,1,/content/spectograms/1/185436-1-7-0.png
4537,4,0,/content/spectograms/0/185709-0-0-0.png
4538,4,0,/content/spectograms/0/185709-0-0-1.png
4539,4,0,/content/spectograms/0/185709-0-0-2.png
4540,4,0,/content/spectograms/0/185709-0-0-3.png
4541,4,0,/content/spectograms/0/185709-0-0-4.png
4542,4,0,/content/spectograms/0/185709-0-0-5.png
4543,4,0,/content/spectograms/0/185709-0-0-6.png
4544,4,0,/content/spectograms/0/185709-0-0-7.png
4545,4,0,/content/spectograms/0/185709-0-0-8.png
4546,2,4,/content/spectograms/4/185800-4-0-0.png
4547,2,4,/content/spectograms/4/185800-4-0-1.png
4548,2,4,/content/spectograms/4/185800-4-1-0.png
4549,2,4,/content/spectograms/4/185800-4-2-0.png
4550,2,4,/content/spectograms/4/185800-4-2-1.png
4551,2,4,/content/spectograms/4/185800-4-2-2.png
4552,3,4,/content/spectograms/4/185801-4-0-0.png
4553,3,4,/content/spectograms/4/185801-4-0-1.png
4554,3,4,/content/spectograms/4/185801-4-0-2.png
4555,2,3,/content/spectograms/3/18581-3-0-0.png
4556,2,3,/content/spectograms/3/18581-3-0-5.png
4557,2,3,/content/spectograms/3/18581-3-1-1.png
4558,2,3,/content/spectograms/3/18581-3-1-3.png
4559,4,2,/content/spectograms/2/185909-2-0-102.png
4560,4,2,/content/spectograms/2/185909-2-0-116.png
4561,4,2,/content/spectograms/2/185909-2-0-13.png
4562,4,2,/content/spectograms/2/185909-2-0-17.png
4563,4,2,/content/spectograms/2/185909-2-0-22.png
4564,4,2,/content/spectograms/2/185909-2-0-34.png
4565,4,2,/content/spectograms/2/185909-2-0-86.png
4566,4,2,/content/spectograms/2/185909-2-0-87.png
4567,9,5,/content/spectograms/5/18592-5-0-0.png
4568,9,5,/content/spectograms/5/18592-5-0-1.png
4569,9,5,/content/spectograms/5/18592-5-0-2.png
4570,9,5,/content/spectograms/5/18592-5-0-3.png
4571,9,5,/content/spectograms/5/18592-5-0-4.png
4572,3,1,/content/spectograms/1/18594-1-0-0.png
4573,3,1,/content/spectograms/1/18594-1-1-0.png
4574,3,1,/content/spectograms/1/18594-1-2-0.png
4575,3,1,/content/spectograms/1/18594-1-3-0.png
4576,3,1,/content/spectograms/1/18594-1-4-0.png
4577,3,1,/content/spectograms/1/18594-1-5-0.png
4578,3,1,/content/spectograms/1/18594-1-6-0.png
4579,3,2,/content/spectograms/2/186334-2-0-1.png
4580,3,2,/content/spectograms/2/186334-2-0-11.png
4581,3,2,/content/spectograms/2/186334-2-0-20.png
4582,3,2,/content/spectograms/2/186334-2-0-33.png
4583,3,2,/content/spectograms/2/186334-2-0-35.png
4584,3,2,/content/spectograms/2/186334-2-0-36.png
4585,3,2,/content/spectograms/2/186334-2-0-37.png
4586,3,2,/content/spectograms/2/186334-2-0-44.png
4587,3,9,/content/spectograms/9/186336-9-0-0.png
4588,3,9,/content/spectograms/9/186336-9-0-1.png
4589,3,9,/content/spectograms/9/186336-9-0-2.png
4590,3,9,/content/spectograms/9/186336-9-0-3.png
4591,3,9,/content/spectograms/9/186336-9-0-4.png
4592,3,9,/content/spectograms/9/186339-9-0-1.png
4593,3,9,/content/spectograms/9/186339-9-0-12.png
4594,3,9,/content/spectograms/9/186339-9-0-17.png
4595,3,9,/content/spectograms/9/186339-9-0-18.png
4596,3,9,/content/spectograms/9/186339-9-0-3.png
4597,3,9,/content/spectograms/9/186339-9-0-7.png
4598,8,5,/content/spectograms/5/186935-5-0-0.png
4599,8,5,/content/spectograms/5/186935-5-0-1.png
4600,7,5,/content/spectograms/5/186936-5-0-0.png
4601,7,5,/content/spectograms/5/186936-5-0-1.png
4602,4,5,/content/spectograms/5/186938-5-0-0.png
4603,8,5,/content/spectograms/5/186940-5-0-0.png
4604,9,5,/content/spectograms/5/187075-5-0-0.png
4605,9,5,/content/spectograms/5/187075-5-0-1.png
4606,9,5,/content/spectograms/5/187075-5-0-2.png
4607,9,5,/content/spectograms/5/187075-5-0-3.png
4608,9,5,/content/spectograms/5/187075-5-0-4.png
4609,9,5,/content/spectograms/5/187075-5-0-5.png
4610,9,5,/content/spectograms/5/187075-5-0-6.png
4611,9,5,/content/spectograms/5/187075-5-0-7.png
4612,9,5,/content/spectograms/5/187075-5-0-8.png
4613,10,2,/content/spectograms/2/187110-2-0-1.png
4614,10,2,/content/spectograms/2/187110-2-0-10.png
4615,10,2,/content/spectograms/2/187110-2-0-12.png
4616,10,2,/content/spectograms/2/187110-2-0-27.png
4617,10,2,/content/spectograms/2/187110-2-0-30.png
4618,10,2,/content/spectograms/2/187110-2-0-34.png
4619,10,2,/content/spectograms/2/187110-2-0-6.png
4620,10,2,/content/spectograms/2/187110-2-0-8.png
4621,4,1,/content/spectograms/1/187356-1-0-0.png
4622,4,1,/content/spectograms/1/187356-1-1-0.png
4623,4,1,/content/spectograms/1/187356-1-2-0.png
4624,4,1,/content/spectograms/1/187356-1-3-0.png
4625,4,1,/content/spectograms/1/187356-1-4-0.png
4626,4,1,/content/spectograms/1/187356-1-5-0.png
4627,4,1,/content/spectograms/1/187356-1-6-0.png
4628,4,4,/content/spectograms/4/187377-4-0-0.png
4629,4,4,/content/spectograms/4/187377-4-0-1.png
4630,9,3,/content/spectograms/3/187378-3-0-12.png
4631,9,3,/content/spectograms/3/187378-3-0-19.png
4632,9,3,/content/spectograms/3/187378-3-0-30.png
4633,9,3,/content/spectograms/3/187378-3-0-7.png
4634,10,4,/content/spectograms/4/187863-4-0-0.png
4635,10,4,/content/spectograms/4/187863-4-0-1.png
4636,10,4,/content/spectograms/4/187863-4-0-2.png
4637,10,4,/content/spectograms/4/187863-4-0-3.png
4638,10,4,/content/spectograms/4/187863-4-0-4.png
4639,10,4,/content/spectograms/4/187863-4-0-5.png
4640,5,7,/content/spectograms/7/187920-7-0-0.png
4641,5,7,/content/spectograms/7/187920-7-1-0.png
4642,5,7,/content/spectograms/7/187920-7-1-1.png
4643,5,7,/content/spectograms/7/187920-7-1-2.png
4644,5,7,/content/spectograms/7/187920-7-2-0.png
4645,6,8,/content/spectograms/8/188004-8-0-0.png
4646,6,8,/content/spectograms/8/188004-8-0-1.png
4647,6,8,/content/spectograms/8/188004-8-0-2.png
4648,10,2,/content/spectograms/2/188497-2-0-0.png
4649,10,2,/content/spectograms/2/188497-2-0-1.png
4650,10,2,/content/spectograms/2/188497-2-0-11.png
4651,10,2,/content/spectograms/2/188497-2-0-17.png
4652,10,2,/content/spectograms/2/188497-2-0-19.png
4653,10,2,/content/spectograms/2/188497-2-0-2.png
4654,10,2,/content/spectograms/2/188497-2-0-23.png
4655,10,2,/content/spectograms/2/188497-2-0-8.png
4656,10,7,/content/spectograms/7/188813-7-0-0.png
4657,10,7,/content/spectograms/7/188813-7-1-0.png
4658,10,7,/content/spectograms/7/188813-7-10-0.png
4659,10,7,/content/spectograms/7/188813-7-10-1.png
4660,10,7,/content/spectograms/7/188813-7-10-2.png
4661,10,7,/content/spectograms/7/188813-7-10-3.png
4662,10,7,/content/spectograms/7/188813-7-11-0.png
4663,10,7,/content/spectograms/7/188813-7-11-1.png
4664,10,7,/content/spectograms/7/188813-7-12-0.png
4665,10,7,/content/spectograms/7/188813-7-13-0.png
4666,10,7,/content/spectograms/7/188813-7-2-0.png
4667,10,7,/content/spectograms/7/188813-7-3-0.png
4668,10,7,/content/spectograms/7/188813-7-4-0.png
4669,10,7,/content/spectograms/7/188813-7-5-0.png
4670,10,7,/content/spectograms/7/188813-7-6-0.png
4671,10,7,/content/spectograms/7/188813-7-7-0.png
4672,10,7,/content/spectograms/7/188813-7-8-0.png
4673,10,7,/content/spectograms/7/188813-7-9-0.png
4674,9,7,/content/spectograms/7/188823-7-0-0.png
4675,9,7,/content/spectograms/7/188823-7-0-1.png
4676,9,7,/content/spectograms/7/188823-7-0-2.png
4677,9,7,/content/spectograms/7/188823-7-0-3.png
4678,9,7,/content/spectograms/7/188823-7-0-4.png
4679,9,7,/content/spectograms/7/188823-7-1-0.png
4680,9,7,/content/spectograms/7/188823-7-1-1.png
4681,9,7,/content/spectograms/7/188823-7-1-2.png
4682,9,7,/content/spectograms/7/188823-7-1-3.png
4683,9,7,/content/spectograms/7/188823-7-2-0.png
4684,9,7,/content/spectograms/7/188823-7-2-1.png
4685,9,7,/content/spectograms/7/188823-7-2-2.png
4686,9,7,/content/spectograms/7/188823-7-2-3.png
4687,9,7,/content/spectograms/7/188823-7-3-0.png
4688,9,7,/content/spectograms/7/188823-7-4-0.png
4689,9,7,/content/spectograms/7/188823-7-5-0.png
4690,9,7,/content/spectograms/7/188823-7-6-0.png
4691,3,7,/content/spectograms/7/188824-7-0-0.png
4692,3,7,/content/spectograms/7/188824-7-1-0.png
4693,3,7,/content/spectograms/7/188824-7-10-0.png
4694,3,7,/content/spectograms/7/188824-7-11-0.png
4695,3,7,/content/spectograms/7/188824-7-12-0.png
4696,3,7,/content/spectograms/7/188824-7-2-0.png
4697,3,7,/content/spectograms/7/188824-7-3-0.png
4698,3,7,/content/spectograms/7/188824-7-4-0.png
4699,3,7,/content/spectograms/7/188824-7-5-0.png
4700,3,7,/content/spectograms/7/188824-7-6-0.png
4701,3,7,/content/spectograms/7/188824-7-7-0.png
4702,3,7,/content/spectograms/7/188824-7-8-0.png
4703,3,7,/content/spectograms/7/188824-7-9-0.png
4704,2,0,/content/spectograms/0/189023-0-0-0.png
4705,2,0,/content/spectograms/0/189023-0-0-1.png
4706,2,0,/content/spectograms/0/189023-0-0-10.png
4707,2,0,/content/spectograms/0/189023-0-0-11.png
4708,2,0,/content/spectograms/0/189023-0-0-12.png
4709,2,0,/content/spectograms/0/189023-0-0-13.png
4710,2,0,/content/spectograms/0/189023-0-0-2.png
4711,2,0,/content/spectograms/0/189023-0-0-3.png
4712,2,0,/content/spectograms/0/189023-0-0-4.png
4713,2,0,/content/spectograms/0/189023-0-0-5.png
4714,2,0,/content/spectograms/0/189023-0-0-6.png
4715,2,0,/content/spectograms/0/189023-0-0-7.png
4716,2,0,/content/spectograms/0/189023-0-0-8.png
4717,2,0,/content/spectograms/0/189023-0-0-9.png
4718,6,1,/content/spectograms/1/18933-1-0-0.png
4719,8,9,/content/spectograms/9/189825-9-0-0.png
4720,8,9,/content/spectograms/9/189825-9-0-1.png
4721,8,9,/content/spectograms/9/189825-9-0-2.png
4722,8,9,/content/spectograms/9/189825-9-0-3.png
4723,8,9,/content/spectograms/9/189825-9-0-5.png
4724,8,9,/content/spectograms/9/189825-9-0-7.png
4725,8,3,/content/spectograms/3/189846-3-0-0.png
4726,8,3,/content/spectograms/3/189846-3-1-0.png
4727,8,3,/content/spectograms/3/189846-3-3-0.png
4728,8,3,/content/spectograms/3/189846-3-4-0.png
4729,5,3,/content/spectograms/3/189895-3-0-0.png
4730,7,0,/content/spectograms/0/189981-0-0-0.png
4731,7,0,/content/spectograms/0/189981-0-0-1.png
4732,7,0,/content/spectograms/0/189981-0-0-10.png
4733,7,0,/content/spectograms/0/189981-0-0-11.png
4734,7,0,/content/spectograms/0/189981-0-0-12.png
4735,7,0,/content/spectograms/0/189981-0-0-13.png
4736,7,0,/content/spectograms/0/189981-0-0-14.png
4737,7,0,/content/spectograms/0/189981-0-0-15.png
4738,7,0,/content/spectograms/0/189981-0-0-16.png
4739,7,0,/content/spectograms/0/189981-0-0-17.png
4740,7,0,/content/spectograms/0/189981-0-0-2.png
4741,7,0,/content/spectograms/0/189981-0-0-3.png
4742,7,0,/content/spectograms/0/189981-0-0-4.png
4743,7,0,/content/spectograms/0/189981-0-0-5.png
4744,7,0,/content/spectograms/0/189981-0-0-6.png
4745,7,0,/content/spectograms/0/189981-0-0-7.png
4746,7,0,/content/spectograms/0/189981-0-0-8.png
4747,7,0,/content/spectograms/0/189981-0-0-9.png
4748,10,0,/content/spectograms/0/189982-0-0-11.png
4749,10,0,/content/spectograms/0/189982-0-0-13.png
4750,10,0,/content/spectograms/0/189982-0-0-16.png
4751,10,0,/content/spectograms/0/189982-0-0-17.png
4752,10,0,/content/spectograms/0/189982-0-0-18.png
4753,10,0,/content/spectograms/0/189982-0-0-19.png
4754,10,0,/content/spectograms/0/189982-0-0-2.png
4755,10,0,/content/spectograms/0/189982-0-0-20.png
4756,10,0,/content/spectograms/0/189982-0-0-23.png
4757,10,0,/content/spectograms/0/189982-0-0-27.png
4758,10,0,/content/spectograms/0/189982-0-0-28.png
4759,10,0,/content/spectograms/0/189982-0-0-3.png
4760,10,0,/content/spectograms/0/189982-0-0-30.png
4761,10,0,/content/spectograms/0/189982-0-0-33.png
4762,10,0,/content/spectograms/0/189982-0-0-35.png
4763,10,0,/content/spectograms/0/189982-0-0-36.png
4764,10,0,/content/spectograms/0/189982-0-0-38.png
4765,10,0,/content/spectograms/0/189982-0-0-39.png
4766,10,0,/content/spectograms/0/189982-0-0-4.png
4767,10,0,/content/spectograms/0/189982-0-0-42.png
4768,10,0,/content/spectograms/0/189982-0-0-43.png
4769,10,0,/content/spectograms/0/189982-0-0-44.png
4770,10,0,/content/spectograms/0/189982-0-0-45.png
4771,10,0,/content/spectograms/0/189982-0-0-6.png
4772,10,0,/content/spectograms/0/189982-0-0-7.png
4773,10,0,/content/spectograms/0/189985-0-0-0.png
4774,10,0,/content/spectograms/0/189985-0-0-1.png
4775,10,0,/content/spectograms/0/189985-0-0-2.png
4776,10,0,/content/spectograms/0/189985-0-0-3.png
4777,10,0,/content/spectograms/0/189985-0-0-4.png
4778,10,0,/content/spectograms/0/189985-0-0-5.png
4779,10,0,/content/spectograms/0/189985-0-0-6.png
4780,6,0,/content/spectograms/0/189986-0-0-0.png
4781,7,0,/content/spectograms/0/189987-0-0-0.png
4782,7,0,/content/spectograms/0/189987-0-0-1.png
4783,7,0,/content/spectograms/0/189987-0-0-2.png
4784,7,0,/content/spectograms/0/189987-0-0-3.png
4785,7,0,/content/spectograms/0/189987-0-0-4.png
4786,9,0,/content/spectograms/0/189988-0-0-0.png
4787,9,0,/content/spectograms/0/189988-0-0-1.png
4788,9,0,/content/spectograms/0/189988-0-0-2.png
4789,9,0,/content/spectograms/0/189988-0-0-3.png
4790,9,0,/content/spectograms/0/189988-0-0-4.png
4791,9,0,/content/spectograms/0/189988-0-0-5.png
4792,9,0,/content/spectograms/0/189989-0-0-0.png
4793,9,0,/content/spectograms/0/189989-0-0-1.png
4794,9,0,/content/spectograms/0/189989-0-0-2.png
4795,2,0,/content/spectograms/0/189991-0-0-0.png
4796,2,0,/content/spectograms/0/189991-0-0-1.png
4797,2,0,/content/spectograms/0/189991-0-0-2.png
4798,2,0,/content/spectograms/0/189991-0-0-3.png
4799,2,0,/content/spectograms/0/189991-0-0-4.png
4800,2,0,/content/spectograms/0/189991-0-0-5.png
4801,2,0,/content/spectograms/0/189991-0-0-6.png
4802,2,0,/content/spectograms/0/189991-0-0-7.png
4803,5,4,/content/spectograms/4/19007-4-0-0.png
4804,1,1,/content/spectograms/1/19026-1-0-0.png
4805,6,3,/content/spectograms/3/190680-3-1-0.png
4806,6,3,/content/spectograms/3/190680-3-4-0.png
4807,6,3,/content/spectograms/3/190680-3-6-0.png
4808,5,2,/content/spectograms/2/190893-2-0-10.png
4809,5,2,/content/spectograms/2/190893-2-0-11.png
4810,5,2,/content/spectograms/2/190893-2-0-12.png
4811,5,2,/content/spectograms/2/190893-2-0-21.png
4812,5,2,/content/spectograms/2/190893-2-0-23.png
4813,5,2,/content/spectograms/2/190893-2-0-27.png
4814,5,2,/content/spectograms/2/190893-2-0-28.png
4815,5,2,/content/spectograms/2/190893-2-0-7.png
4816,9,2,/content/spectograms/2/190894-2-0-0.png
4817,9,2,/content/spectograms/2/190894-2-0-2.png
4818,9,2,/content/spectograms/2/190894-2-0-3.png
4819,9,2,/content/spectograms/2/190894-2-0-4.png
4820,9,2,/content/spectograms/2/190894-2-0-5.png
4821,9,2,/content/spectograms/2/190894-2-0-6.png
4822,9,2,/content/spectograms/2/190894-2-0-7.png
4823,9,2,/content/spectograms/2/190894-2-0-8.png
4824,8,3,/content/spectograms/3/190996-3-0-0.png
4825,8,3,/content/spectograms/3/190996-3-0-1.png
4826,8,3,/content/spectograms/3/190996-3-0-8.png
4827,5,3,/content/spectograms/3/191382-3-0-0.png
4828,5,3,/content/spectograms/3/191382-3-0-5.png
4829,5,3,/content/spectograms/3/191382-3-1-0.png
4830,5,3,/content/spectograms/3/191382-3-1-1.png
4831,1,9,/content/spectograms/9/191431-9-0-26.png
4832,1,9,/content/spectograms/9/191431-9-0-30.png
4833,1,9,/content/spectograms/9/191431-9-0-61.png
4834,1,9,/content/spectograms/9/191431-9-0-66.png
4835,1,9,/content/spectograms/9/191431-9-0-73.png
4836,1,9,/content/spectograms/9/191431-9-0-8.png
4837,5,6,/content/spectograms/6/191449-6-0-0.png
4838,7,3,/content/spectograms/3/191687-3-0-0.png
4839,7,3,/content/spectograms/3/191687-3-0-11.png
4840,7,3,/content/spectograms/3/191687-3-0-15.png
4841,7,3,/content/spectograms/3/191687-3-0-5.png
4842,9,2,/content/spectograms/2/192123-2-0-0.png
4843,9,2,/content/spectograms/2/192123-2-0-10.png
4844,9,2,/content/spectograms/2/192123-2-0-11.png
4845,9,2,/content/spectograms/2/192123-2-0-17.png
4846,9,2,/content/spectograms/2/192123-2-0-18.png
4847,9,2,/content/spectograms/2/192123-2-0-22.png
4848,9,2,/content/spectograms/2/192123-2-0-23.png
4849,9,2,/content/spectograms/2/192123-2-0-4.png
4850,1,2,/content/spectograms/2/192124-2-0-0.png
4851,1,2,/content/spectograms/2/192124-2-0-11.png
4852,1,2,/content/spectograms/2/192124-2-0-12.png
4853,1,2,/content/spectograms/2/192124-2-0-15.png
4854,1,2,/content/spectograms/2/192124-2-0-3.png
4855,1,2,/content/spectograms/2/192124-2-0-4.png
4856,1,2,/content/spectograms/2/192124-2-0-5.png
4857,1,2,/content/spectograms/2/192124-2-0-7.png
4858,2,3,/content/spectograms/3/19218-3-0-0.png
4859,7,3,/content/spectograms/3/192236-3-0-2.png
4860,7,3,/content/spectograms/3/192236-3-0-4.png
4861,7,3,/content/spectograms/3/192236-3-0-6.png
4862,7,3,/content/spectograms/3/192236-3-0-8.png
4863,2,2,/content/spectograms/2/192269-2-0-1.png
4864,2,2,/content/spectograms/2/192269-2-0-11.png
4865,2,2,/content/spectograms/2/192269-2-0-18.png
4866,2,2,/content/spectograms/2/192269-2-0-24.png
4867,2,2,/content/spectograms/2/192269-2-0-35.png
4868,2,2,/content/spectograms/2/192269-2-0-37.png
4869,2,2,/content/spectograms/2/192269-2-0-54.png
4870,2,2,/content/spectograms/2/192269-2-0-56.png
4871,4,2,/content/spectograms/2/192382-2-0-105.png
4872,4,2,/content/spectograms/2/192382-2-0-12.png
4873,4,2,/content/spectograms/2/192382-2-0-18.png
4874,4,2,/content/spectograms/2/192382-2-0-36.png
4875,4,2,/content/spectograms/2/192382-2-0-66.png
4876,4,2,/content/spectograms/2/192382-2-0-67.png
4877,4,2,/content/spectograms/2/192382-2-0-8.png
4878,4,2,/content/spectograms/2/192382-2-0-9.png
4879,3,5,/content/spectograms/5/19338-5-0-0.png
4880,3,5,/content/spectograms/5/19338-5-1-0.png
4881,3,5,/content/spectograms/5/19338-5-2-0.png
4882,3,5,/content/spectograms/5/19338-5-3-0.png
4883,1,3,/content/spectograms/3/193394-3-0-10.png
4884,1,3,/content/spectograms/3/193394-3-0-11.png
4885,1,3,/content/spectograms/3/193394-3-0-4.png
4886,1,3,/content/spectograms/3/193394-3-0-7.png
4887,6,2,/content/spectograms/2/193697-2-0-103.png
4888,6,2,/content/spectograms/2/193697-2-0-107.png
4889,6,2,/content/spectograms/2/193697-2-0-110.png
4890,6,2,/content/spectograms/2/193697-2-0-135.png
4891,6,2,/content/spectograms/2/193697-2-0-5.png
4892,6,2,/content/spectograms/2/193697-2-0-90.png
4893,6,2,/content/spectograms/2/193697-2-0-99.png
4894,1,2,/content/spectograms/2/193698-2-0-112.png
4895,1,2,/content/spectograms/2/193698-2-0-113.png
4896,1,2,/content/spectograms/2/193698-2-0-114.png
4897,1,2,/content/spectograms/2/193698-2-0-140.png
4898,1,2,/content/spectograms/2/193698-2-0-42.png
4899,1,2,/content/spectograms/2/193698-2-0-58.png
4900,1,2,/content/spectograms/2/193698-2-0-64.png
4901,1,2,/content/spectograms/2/193698-2-0-89.png
4902,8,2,/content/spectograms/2/193699-2-0-109.png
4903,8,2,/content/spectograms/2/193699-2-0-3.png
4904,8,2,/content/spectograms/2/193699-2-0-32.png
4905,8,2,/content/spectograms/2/193699-2-0-33.png
4906,8,2,/content/spectograms/2/193699-2-0-46.png
4907,8,2,/content/spectograms/2/193699-2-0-54.png
4908,8,2,/content/spectograms/2/193699-2-0-62.png
4909,8,2,/content/spectograms/2/193699-2-0-69.png
4910,9,9,/content/spectograms/9/194310-9-0-15.png
4911,9,9,/content/spectograms/9/194310-9-0-3.png
4912,9,9,/content/spectograms/9/194310-9-0-35.png
4913,9,9,/content/spectograms/9/194310-9-0-7.png
4914,9,9,/content/spectograms/9/194310-9-0-73.png
4915,9,9,/content/spectograms/9/194310-9-0-8.png
4916,6,9,/content/spectograms/9/194321-9-0-100.png
4917,6,9,/content/spectograms/9/194321-9-0-126.png
4918,6,9,/content/spectograms/9/194321-9-0-150.png
4919,6,9,/content/spectograms/9/194321-9-0-241.png
4920,6,9,/content/spectograms/9/194321-9-0-6.png
4921,6,9,/content/spectograms/9/194321-9-0-61.png
4922,4,9,/content/spectograms/9/194458-9-0-2.png
4923,4,9,/content/spectograms/9/194458-9-0-34.png
4924,4,9,/content/spectograms/9/194458-9-1-122.png
4925,4,9,/content/spectograms/9/194458-9-1-75.png
4926,4,9,/content/spectograms/9/194458-9-1-91.png
4927,1,9,/content/spectograms/9/194732-9-0-126.png
4928,1,9,/content/spectograms/9/194732-9-0-163.png
4929,1,9,/content/spectograms/9/194732-9-0-171.png
4930,1,9,/content/spectograms/9/194732-9-0-175.png
4931,1,9,/content/spectograms/9/194732-9-0-191.png
4932,1,9,/content/spectograms/9/194732-9-0-41.png
4933,1,9,/content/spectograms/9/194732-9-0-95.png
4934,8,9,/content/spectograms/9/194733-9-0-1.png
4935,8,9,/content/spectograms/9/194733-9-0-10.png
4936,8,9,/content/spectograms/9/194733-9-0-11.png
4937,8,9,/content/spectograms/9/194733-9-0-12.png
4938,8,9,/content/spectograms/9/194733-9-0-14.png
4939,8,9,/content/spectograms/9/194733-9-0-16.png
4940,8,9,/content/spectograms/9/194733-9-0-7.png
4941,6,3,/content/spectograms/3/194753-3-0-0.png
4942,6,3,/content/spectograms/3/194753-3-1-0.png
4943,6,3,/content/spectograms/3/194753-3-2-0.png
4944,6,3,/content/spectograms/3/194753-3-3-0.png
4945,7,3,/content/spectograms/3/194754-3-0-0.png
4946,7,3,/content/spectograms/3/194754-3-0-1.png
4947,7,3,/content/spectograms/3/194754-3-0-2.png
4948,2,9,/content/spectograms/9/194841-9-0-130.png
4949,2,9,/content/spectograms/9/194841-9-0-144.png
4950,2,9,/content/spectograms/9/194841-9-0-164.png
4951,2,9,/content/spectograms/9/194841-9-0-178.png
4952,2,9,/content/spectograms/9/194841-9-0-222.png
4953,2,9,/content/spectograms/9/194841-9-0-48.png
4954,5,9,/content/spectograms/9/194910-9-0-108.png
4955,5,9,/content/spectograms/9/194910-9-0-26.png
4956,5,9,/content/spectograms/9/194910-9-0-5.png
4957,5,9,/content/spectograms/9/194910-9-0-63.png
4958,5,9,/content/spectograms/9/194910-9-0-65.png
4959,3,3,/content/spectograms/3/19496-3-0-0.png
4960,3,3,/content/spectograms/3/19496-3-1-0.png
4961,3,3,/content/spectograms/3/19496-3-1-1.png
4962,7,5,/content/spectograms/5/194962-5-0-0.png
4963,7,5,/content/spectograms/5/194962-5-0-1.png
4964,7,5,/content/spectograms/5/194962-5-0-2.png
4965,5,3,/content/spectograms/3/19503-3-0-0.png
4966,5,3,/content/spectograms/3/19503-3-1-0.png
4967,5,3,/content/spectograms/3/19503-3-2-0.png
4968,10,4,/content/spectograms/4/195063-4-0-0.png
4969,10,4,/content/spectograms/4/195063-4-1-0.png
4970,3,5,/content/spectograms/5/195451-5-0-0.png
4971,3,5,/content/spectograms/5/195451-5-0-1.png
4972,3,5,/content/spectograms/5/195451-5-0-10.png
4973,3,5,/content/spectograms/5/195451-5-0-11.png
4974,3,5,/content/spectograms/5/195451-5-0-12.png
4975,3,5,/content/spectograms/5/195451-5-0-13.png
4976,3,5,/content/spectograms/5/195451-5-0-14.png
4977,3,5,/content/spectograms/5/195451-5-0-15.png
4978,3,5,/content/spectograms/5/195451-5-0-16.png
4979,3,5,/content/spectograms/5/195451-5-0-17.png
4980,3,5,/content/spectograms/5/195451-5-0-18.png
4981,3,5,/content/spectograms/5/195451-5-0-19.png
4982,3,5,/content/spectograms/5/195451-5-0-2.png
4983,3,5,/content/spectograms/5/195451-5-0-20.png
